;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Hurst Exponent;Sample Rate
192;Actor_04;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-04.wav;77253;3.5035374149659866;0.3547886;22050.0
193;Actor_04;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-04.wav;77988;3.53687074829932;0.3633863;22050.0
194;Actor_04;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-04.wav;77253;3.5035374149659866;0.41030306;22050.0
195;Actor_04;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-04.wav;75781;3.436780045351474;0.43188974;22050.0
196;Actor_04;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-04.wav;85346;3.870566893424036;0.5286894;22050.0
197;Actor_04;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-04.wav;78724;3.570249433106576;0.48488718;22050.0
198;Actor_04;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-04.wav;79460;3.603628117913832;0.33020568;22050.0
199;Actor_04;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-04.wav;83138;3.7704308390022674;0.49600783;22050.0
200;Actor_04;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-04.wav;74310;3.3700680272108845;0.44240597;22050.0
201;Actor_04;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-04.wav;75045;3.4034013605442177;0.37821543;22050.0
202;Actor_04;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-04.wav;75781;3.436780045351474;0.41267952;22050.0
203;Actor_04;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-04.wav;76517;3.47015873015873;0.35917923;22050.0
204;Actor_04;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-04.wav;80931;3.670340136054422;0.40027422;22050.0
205;Actor_04;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-04.wav;83139;3.7704761904761903;0.57261854;22050.0
206;Actor_04;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-04.wav;83139;3.7704761904761903;0.3744129;22050.0
207;Actor_04;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-04.wav;83139;3.7704761904761903;0.5905891;22050.0
208;Actor_04;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-04.wav;81667;3.703718820861678;0.36657274;22050.0
209;Actor_04;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-04.wav;79460;3.603628117913832;0.38721475;22050.0
210;Actor_04;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-04.wav;76517;3.47015873015873;0.38582703;22050.0
211;Actor_04;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-04.wav;82403;3.737097505668934;0.37086114;22050.0
212;Actor_04;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-04.wav;83139;3.7704761904761903;0.45329195;22050.0
213;Actor_04;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-04.wav;85345;3.870521541950113;0.46779048;22050.0
214;Actor_04;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-04.wav;81667;3.703718820861678;0.41027352;22050.0
215;Actor_04;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-04.wav;84610;3.83718820861678;0.40181175;22050.0
216;Actor_04;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-04.wav;72838;3.303310657596372;0.3427639;22050.0
217;Actor_04;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-04.wav;71367;3.2365986394557824;0.35779774;22050.0
218;Actor_04;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-04.wav;76517;3.47015873015873;0.39329544;22050.0
219;Actor_04;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-04.wav;76517;3.47015873015873;0.35481519;22050.0
220;Actor_04;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-04.wav;86817;3.937278911564626;0.5600406;22050.0
221;Actor_04;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-04.wav;75045;3.4034013605442177;0.491183;22050.0
222;Actor_04;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-04.wav;79460;3.603628117913832;0.4337679;22050.0
223;Actor_04;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-04.wav;78724;3.570249433106576;0.6577702;22050.0
224;Actor_04;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-04.wav;86082;3.903945578231293;0.3463533;22050.0
225;Actor_04;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-04.wav;86081;3.9039002267573695;0.3508694;22050.0
226;Actor_04;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-04.wav;83139;3.7704761904761903;0.3538236;22050.0
227;Actor_04;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-04.wav;83875;3.803854875283447;0.6661496;22050.0
228;Actor_04;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-04.wav;88289;4.004036281179138;0.4113676;22050.0
229;Actor_04;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-04.wav;89025;4.037414965986395;0.29871666;22050.0
230;Actor_04;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-04.wav;85346;3.870566893424036;0.27550185;22050.0
231;Actor_04;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-04.wav;86817;3.937278911564626;0.3224208;22050.0
232;Actor_04;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-04.wav;71367;3.2365986394557824;0.41159853;22050.0
233;Actor_04;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-04.wav;73574;3.336689342403628;0.39707267;22050.0
234;Actor_04;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-04.wav;80195;3.6369614512471657;0.4169385;22050.0
235;Actor_04;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-04.wav;75781;3.436780045351474;0.3971716;22050.0
236;Actor_04;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-04.wav;80931;3.670340136054422;0.3684678;22050.0
237;Actor_04;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-04.wav;78724;3.570249433106576;0.37020943;22050.0
238;Actor_04;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-04.wav;76517;3.47015873015873;0.47039518;22050.0
239;Actor_04;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-04.wav;77988;3.53687074829932;0.34593663;22050.0
240;Actor_05;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-05.wav;79460;3.603628117913832;0.88373476;22050.0
241;Actor_05;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-05.wav;80196;3.637006802721088;0.8515104;22050.0
242;Actor_05;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-05.wav;68423;3.1030839002267574;0.83531046;22050.0
243;Actor_05;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-05.wav;79460;3.603628117913832;0.8830393;22050.0
244;Actor_05;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-05.wav;89024;4.037369614512472;0.84859335;22050.0
245;Actor_05;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-05.wav;90496;4.104126984126984;0.8776372;22050.0
246;Actor_05;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-05.wav;91232;4.13750566893424;0.8462656;22050.0
247;Actor_05;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-05.wav;93439;4.237596371882086;0.8240162;22050.0
248;Actor_05;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-05.wav;104475;4.738095238095238;0.83831716;22050.0
249;Actor_05;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-05.wav;99325;4.50453514739229;0.89348346;22050.0
250;Actor_05;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-05.wav;105211;4.771473922902494;0.7993778;22050.0
251;Actor_05;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-05.wav;94910;4.304308390022676;0.84241045;22050.0
252;Actor_05;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-05.wav;88289;4.004036281179138;0.8097103;22050.0
253;Actor_05;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-05.wav;71367;3.2365986394557824;0.8373329;22050.0
254;Actor_05;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-05.wav;74309;3.3700226757369616;0.861032;22050.0
255;Actor_05;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-05.wav;83139;3.7704761904761903;0.7761775;22050.0
256;Actor_05;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-05.wav;91232;4.13750566893424;0.7602617;22050.0
257;Actor_05;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-05.wav;85346;3.870566893424036;0.7932205;22050.0
258;Actor_05;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-05.wav;79460;3.603628117913832;0.6617311;22050.0
259;Actor_05;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-05.wav;75045;3.4034013605442177;0.78289205;22050.0
260;Actor_05;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-05.wav;72103;3.2699773242630386;0.902178;22050.0
261;Actor_05;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-05.wav;80195;3.6369614512471657;0.8243315;22050.0
262;Actor_05;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-05.wav;68424;3.1031292517006803;0.8918391;22050.0
263;Actor_05;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-05.wav;81667;3.703718820861678;0.8458891;22050.0
264;Actor_05;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-05.wav;77988;3.53687074829932;0.8538703;22050.0
265;Actor_05;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-05.wav;72103;3.2699773242630386;0.8372007;22050.0
266;Actor_05;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-05.wav;72102;3.269931972789116;0.870145;22050.0
267;Actor_05;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-05.wav;69160;3.1365079365079365;0.90099365;22050.0
268;Actor_05;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-05.wav;85346;3.870566893424036;0.79846436;22050.0
269;Actor_05;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-05.wav;83874;3.803809523809524;0.85241586;22050.0
270;Actor_05;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-05.wav;89760;4.070748299319728;0.74117893;22050.0
271;Actor_05;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-05.wav;97117;4.404399092970522;0.7504625;22050.0
272;Actor_05;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-05.wav;75045;3.4034013605442177;0.78344715;22050.0
273;Actor_05;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-05.wav;78724;3.570249433106576;0.8190946;22050.0
274;Actor_05;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-05.wav;80195;3.6369614512471657;0.8077142;22050.0
275;Actor_05;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-05.wav;80196;3.637006802721088;0.83337224;22050.0
276;Actor_05;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-05.wav;69160;3.1365079365079365;0.8458878;22050.0
277;Actor_05;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-05.wav;74309;3.3700226757369616;0.82118714;22050.0
278;Actor_05;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-05.wav;69159;3.136462585034013;0.9035268;22050.0
279;Actor_05;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-05.wav;67688;3.069750566893424;0.8353603;22050.0
280;Actor_05;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-05.wav;71367;3.2365986394557824;0.76824844;22050.0
281;Actor_05;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-05.wav;78724;3.570249433106576;0.60886556;22050.0
282;Actor_05;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-05.wav;71367;3.2365986394557824;0.74394625;22050.0
283;Actor_05;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-05.wav;68424;3.1031292517006803;0.64007306;22050.0
284;Actor_05;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-05.wav;95646;4.337687074829932;0.89393514;22050.0
285;Actor_05;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-05.wav;90496;4.104126984126984;0.8732351;22050.0
286;Actor_05;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-05.wav;86081;3.9039002267573695;0.87418884;22050.0
287;Actor_05;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-05.wav;82403;3.737097505668934;0.8630294;22050.0
288;Actor_05;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-05.wav;95646;4.337687074829932;0.8224528;22050.0
289;Actor_05;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-05.wav;86081;3.9039002267573695;0.78816;22050.0
290;Actor_05;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-05.wav;94175;4.270975056689342;0.7844475;22050.0
291;Actor_05;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-05.wav;100061;4.537913832199546;0.6815001;22050.0
292;Actor_05;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-05.wav;82403;3.737097505668934;0.82726914;22050.0
293;Actor_05;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-05.wav;80931;3.670340136054422;0.8071216;22050.0
294;Actor_05;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-05.wav;67688;3.069750566893424;0.8494731;22050.0
295;Actor_05;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-05.wav;81667;3.703718820861678;0.73547417;22050.0
296;Actor_05;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-05.wav;91232;4.13750566893424;0.75961745;22050.0
297;Actor_05;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-05.wav;90496;4.104126984126984;0.77545655;22050.0
298;Actor_05;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-05.wav;80931;3.670340136054422;0.83703256;22050.0
299;Actor_05;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-05.wav;77989;3.5369160997732427;0.75511295;22050.0
300;Actor_06;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-06.wav;73574;3.336689342403628;0.50987643;22050.0
301;Actor_06;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-06.wav;79460;3.603628117913832;0.5523903;22050.0
302;Actor_06;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-06.wav;75045;3.4034013605442177;0.5569234;22050.0
303;Actor_06;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-06.wav;75781;3.436780045351474;0.53345627;22050.0
304;Actor_06;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-06.wav;89024;4.037369614512472;0.48858446;22050.0
305;Actor_06;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-06.wav;90496;4.104126984126984;0.6282115;22050.0
306;Actor_06;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-06.wav;87553;3.970657596371882;0.5712594;22050.0
307;Actor_06;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-06.wav;92703;4.20421768707483;0.5168057;22050.0
308;Actor_06;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-06.wav;99325;4.50453514739229;0.60094076;22050.0
309;Actor_06;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-06.wav;102268;4.638004535147393;0.44062406;22050.0
310;Actor_06;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-06.wav;95646;4.337687074829932;0.40504295;22050.0
311;Actor_06;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-06.wav;105211;4.771473922902494;0.6410924;22050.0
312;Actor_06;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-06.wav;77988;3.53687074829932;0.44051993;22050.0
313;Actor_06;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-06.wav;79460;3.603628117913832;0.3580372;22050.0
314;Actor_06;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-06.wav;76517;3.47015873015873;0.52805775;22050.0
315;Actor_06;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-06.wav;75781;3.436780045351474;0.5535027;22050.0
316;Actor_06;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-06.wav;77253;3.5035374149659866;0.46208155;22050.0
317;Actor_06;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-06.wav;76517;3.47015873015873;0.45389906;22050.0
318;Actor_06;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-06.wav;78724;3.570249433106576;0.7358532;22050.0
319;Actor_06;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-06.wav;79460;3.603628117913832;0.6526698;22050.0
320;Actor_06;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-06.wav;78724;3.570249433106576;0.5976177;22050.0
321;Actor_06;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-06.wav;79460;3.603628117913832;0.5248625;22050.0
322;Actor_06;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-06.wav;76517;3.47015873015873;0.47648948;22050.0
323;Actor_06;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-06.wav;75781;3.436780045351474;0.5258527;22050.0
324;Actor_06;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-06.wav;92703;4.20421768707483;0.64745337;22050.0
325;Actor_06;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-06.wav;90496;4.104126984126984;0.75075215;22050.0
326;Actor_06;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-06.wav;101532;4.6046258503401365;0.5174231;22050.0
327;Actor_06;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-06.wav;89024;4.037369614512472;0.32128933;22050.0
328;Actor_06;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-06.wav;83139;3.7704761904761903;0.39460075;22050.0
329;Actor_06;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-06.wav;87553;3.970657596371882;0.7038858;22050.0
330;Actor_06;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-06.wav;92703;4.20421768707483;0.43400285;22050.0
331;Actor_06;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-06.wav;86081;3.9039002267573695;0.4245617;22050.0
332;Actor_06;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-06.wav;90496;4.104126984126984;0.6052424;22050.0
333;Actor_06;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-06.wav;92703;4.20421768707483;0.5030937;22050.0
334;Actor_06;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-06.wav;97853;4.437777777777778;0.66535896;22050.0
335;Actor_06;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-06.wav;98589;4.471156462585034;0.55435;22050.0
336;Actor_06;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-06.wav;80195;3.6369614512471657;0.5688203;22050.0
337;Actor_06;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-06.wav;75781;3.436780045351474;0.6057071;22050.0
338;Actor_06;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-06.wav;78725;3.570294784580499;0.5853299;22050.0
339;Actor_06;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-06.wav;77253;3.5035374149659866;0.54363364;22050.0
340;Actor_06;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-06.wav;80196;3.637006802721088;0.4959712;22050.0
341;Actor_06;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-06.wav;79460;3.603628117913832;0.3548604;22050.0
342;Actor_06;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-06.wav;82403;3.737097505668934;0.41826823;22050.0
343;Actor_06;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-06.wav;82403;3.737097505668934;0.5693233;22050.0
344;Actor_06;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-06.wav;77253;3.5035374149659866;0.35904494;22050.0
345;Actor_06;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-06.wav;94175;4.270975056689342;0.49135947;22050.0
