;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration
908;Actor_16;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-16.wav;85345;3.8705215419501133
909;Actor_16;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-16.wav;86817;3.937278911564626
910;Actor_16;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-16.wav;83875;3.803854875283447
911;Actor_16;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-16.wav;83874;3.803809523809524
912;Actor_16;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-16.wav;81667;3.703718820861678
913;Actor_16;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-16.wav;80931;3.670340136054422
914;Actor_16;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-16.wav;82403;3.737097505668934
915;Actor_16;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-16.wav;80931;3.670340136054422
916;Actor_16;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-16.wav;83139;3.7704761904761903
917;Actor_16;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-16.wav;78724;3.570249433106576
918;Actor_16;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-16.wav;83138;3.7704308390022674
919;Actor_16;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-16.wav;83875;3.803854875283447
920;Actor_16;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-16.wav;78724;3.570249433106576
921;Actor_16;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-16.wav;80195;3.6369614512471657
922;Actor_16;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-16.wav;75046;3.4034467120181406
923;Actor_16;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-16.wav;77253;3.5035374149659866
924;Actor_16;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-16.wav;82403;3.737097505668934
925;Actor_16;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-16.wav;83875;3.803854875283447
926;Actor_16;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-16.wav;85346;3.8705668934240363
927;Actor_16;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-16.wav;82403;3.737097505668934
928;Actor_16;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-16.wav;87553;3.970657596371882
929;Actor_16;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-16.wav;88289;4.004036281179138
930;Actor_16;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-16.wav;86081;3.9039002267573695
931;Actor_16;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-16.wav;86081;3.9039002267573695
932;Actor_16;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-16.wav;87553;3.970657596371882
933;Actor_16;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-16.wav;82403;3.737097505668934
934;Actor_16;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-16.wav;83874;3.803809523809524
935;Actor_16;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-16.wav;89761;4.070793650793651
936;Actor_16;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-16.wav;81667;3.703718820861678
937;Actor_16;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-16.wav;77253;3.5035374149659866
938;Actor_16;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-16.wav;80195;3.6369614512471657
939;Actor_16;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-16.wav;78724;3.570249433106576
940;Actor_16;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-16.wav;82403;3.737097505668934
941;Actor_16;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-16.wav;82403;3.737097505668934
942;Actor_16;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-16.wav;77988;3.53687074829932
943;Actor_16;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-16.wav;77253;3.5035374149659866
944;Actor_16;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-16.wav;83139;3.7704761904761903
945;Actor_16;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-16.wav;82403;3.737097505668934
946;Actor_16;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-16.wav;76517;3.47015873015873
947;Actor_16;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-16.wav;78724;3.570249433106576
948;Actor_16;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-16.wav;94174;4.270929705215419
949;Actor_16;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-16.wav;93439;4.237596371882086
950;Actor_16;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-16.wav;91231;4.1374603174603175
951;Actor_16;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-16.wav;91232;4.13750566893424
952;Actor_16;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-16.wav;77989;3.5369160997732427
953;Actor_16;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-16.wav;75781;3.436780045351474
954;Actor_16;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-16.wav;77253;3.5035374149659866
955;Actor_16;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-16.wav;75781;3.436780045351474
956;Actor_16;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-16.wav;77989;3.5369160997732427
957;Actor_16;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-16.wav;77988;3.53687074829932
958;Actor_16;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-16.wav;78725;3.570294784580499
959;Actor_16;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-16.wav;78724;3.570249433106576
960;Actor_17;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-17.wav;84610;3.83718820861678
961;Actor_17;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-17.wav;77253;3.5035374149659866
962;Actor_17;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-17.wav;77253;3.5035374149659866
963;Actor_17;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-17.wav;76517;3.47015873015873
964;Actor_17;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-17.wav;77253;3.5035374149659866
965;Actor_17;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-17.wav;77989;3.5369160997732427
966;Actor_17;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-17.wav;82403;3.737097505668934
967;Actor_17;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-17.wav;83139;3.7704761904761903
968;Actor_17;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-17.wav;85346;3.8705668934240363
969;Actor_17;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-17.wav;79460;3.603628117913832
970;Actor_17;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-17.wav;84610;3.83718820861678
971;Actor_17;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-17.wav;77989;3.5369160997732427
972;Actor_17;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-17.wav;76517;3.47015873015873
973;Actor_17;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-17.wav;77989;3.5369160997732427
974;Actor_17;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-17.wav;76517;3.47015873015873
975;Actor_17;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-17.wav;77988;3.53687074829932
976;Actor_17;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-17.wav;82403;3.737097505668934
977;Actor_17;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-17.wav;90496;4.104126984126984
978;Actor_17;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-17.wav;82403;3.737097505668934
979;Actor_17;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-17.wav;83874;3.803809523809524
980;Actor_17;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-17.wav;80931;3.670340136054422
981;Actor_17;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-17.wav;77253;3.5035374149659866
982;Actor_17;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-17.wav;78724;3.570249433106576
983;Actor_17;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-17.wav;79460;3.603628117913832
984;Actor_17;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-17.wav;80931;3.670340136054422
985;Actor_17;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-17.wav;81667;3.703718820861678
986;Actor_17;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-17.wav;79460;3.603628117913832
987;Actor_17;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-17.wav;78724;3.570249433106576
988;Actor_17;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-17.wav;76517;3.47015873015873
989;Actor_17;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-17.wav;81667;3.703718820861678
990;Actor_17;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-17.wav;79460;3.603628117913832
991;Actor_17;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-17.wav;77989;3.5369160997732427
992;Actor_17;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-17.wav;77253;3.5035374149659866
993;Actor_17;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-17.wav;82403;3.737097505668934
994;Actor_17;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-17.wav;80196;3.6370068027210882
995;Actor_17;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-17.wav;83875;3.803854875283447
996;Actor_17;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-17.wav;76517;3.47015873015873
997;Actor_17;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-17.wav;77253;3.5035374149659866
998;Actor_17;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-17.wav;77989;3.5369160997732427
999;Actor_17;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-17.wav;80195;3.6369614512471657
1000;Actor_17;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-17.wav;81667;3.703718820861678
1001;Actor_17;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-17.wav;82403;3.737097505668934
1002;Actor_17;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-17.wav;80931;3.670340136054422
1003;Actor_17;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-17.wav;84610;3.83718820861678
1004;Actor_17;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-17.wav;84610;3.83718820861678
1005;Actor_17;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-17.wav;81667;3.703718820861678
1006;Actor_17;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-17.wav;78724;3.570249433106576
1007;Actor_17;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-17.wav;77253;3.5035374149659866
1008;Actor_17;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-17.wav;92703;4.20421768707483
1009;Actor_17;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-17.wav;91967;4.170839002267574
1010;Actor_17;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-17.wav;98589;4.471156462585034
1011;Actor_17;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-17.wav;101532;4.6046258503401365
1012;Actor_17;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-17.wav;75045;3.4034013605442177
1013;Actor_17;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-17.wav;80195;3.6369614512471657
1014;Actor_17;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-17.wav;74310;3.3700680272108845
1015;Actor_17;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-17.wav;75781;3.436780045351474
1016;Actor_17;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-17.wav;77989;3.5369160997732427
1017;Actor_17;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-17.wav;80931;3.670340136054422
1018;Actor_17;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-17.wav;75781;3.436780045351474
1019;Actor_17;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-17.wav;77988;3.53687074829932
1020;Actor_18;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-18.wav;76517;3.47015873015873
1021;Actor_18;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-18.wav;77989;3.5369160997732427
1022;Actor_18;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-18.wav;76517;3.47015873015873
1023;Actor_18;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-18.wav;76517;3.47015873015873
1024;Actor_18;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-18.wav;76517;3.47015873015873
1025;Actor_18;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-18.wav;75046;3.4034467120181406
1026;Actor_18;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-18.wav;80196;3.6370068027210882
1027;Actor_18;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-18.wav;77253;3.5035374149659866
1028;Actor_18;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-18.wav;79460;3.603628117913832
1029;Actor_18;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-18.wav;79460;3.603628117913832
1030;Actor_18;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-18.wav;79460;3.603628117913832
1031;Actor_18;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-18.wav;79460;3.603628117913832
1032;Actor_18;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-18.wav;75045;3.4034013605442177
1033;Actor_18;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-18.wav;74309;3.3700226757369616
1034;Actor_18;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-18.wav;75781;3.436780045351474
1035;Actor_18;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-18.wav;77253;3.5035374149659866
1036;Actor_18;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-18.wav;83139;3.7704761904761903
1037;Actor_18;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-18.wav;86817;3.937278911564626
1038;Actor_18;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-18.wav;83139;3.7704761904761903
1039;Actor_18;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-18.wav;84610;3.83718820861678
1040;Actor_18;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-18.wav;78724;3.570249433106576
1041;Actor_18;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-18.wav;80195;3.6369614512471657
1042;Actor_18;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-18.wav;77989;3.5369160997732427
1043;Actor_18;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-18.wav;80195;3.6369614512471657
1044;Actor_18;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-18.wav;83874;3.803809523809524
1045;Actor_18;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-18.wav;84610;3.83718820861678
1046;Actor_18;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-18.wav;91232;4.13750566893424
1047;Actor_18;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-18.wav;84610;3.83718820861678
1048;Actor_18;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-18.wav;86081;3.9039002267573695
1049;Actor_18;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-18.wav;91967;4.170839002267574
1050;Actor_18;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-18.wav;78724;3.570249433106576
1051;Actor_18;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-18.wav;80196;3.6370068027210882
1052;Actor_18;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-18.wav;81667;3.703718820861678
1053;Actor_18;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-18.wav;83139;3.7704761904761903
1054;Actor_18;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-18.wav;84610;3.83718820861678
1055;Actor_18;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-18.wav;93439;4.237596371882086
1056;Actor_18;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-18.wav;75781;3.436780045351474
1057;Actor_18;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-18.wav;75045;3.4034013605442177
1058;Actor_18;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-18.wav;76517;3.47015873015873
1059;Actor_18;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-18.wav;76517;3.47015873015873
1060;Actor_18;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-18.wav;82403;3.737097505668934
1061;Actor_18;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-18.wav;91967;4.170839002267574
1062;Actor_18;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-18.wav;83875;3.803854875283447
1063;Actor_18;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-18.wav;83874;3.803809523809524
1064;Actor_18;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-18.wav;94911;4.304353741496598
1065;Actor_18;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-18.wav;89761;4.070793650793651
1066;Actor_18;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-18.wav;80931;3.670340136054422
1067;Actor_18;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-18.wav;96382;4.3710657596371885
1068;Actor_18;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-18.wav;105210;4.771428571428571
1069;Actor_18;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-18.wav;98589;4.471156462585034
1070;Actor_18;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-18.wav;102267;4.63795918367347
1071;Actor_18;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-18.wav;100796;4.5712471655328795
1072;Actor_18;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-18.wav;74309;3.3700226757369616
1073;Actor_18;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-18.wav;77253;3.5035374149659866
1074;Actor_18;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-18.wav;77253;3.5035374149659866
1075;Actor_18;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-18.wav;77253;3.5035374149659866
1076;Actor_18;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-18.wav;80196;3.6370068027210882
1077;Actor_18;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-18.wav;77989;3.5369160997732427
1078;Actor_18;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-18.wav;85346;3.8705668934240363
1079;Actor_18;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-18.wav;80195;3.6369614512471657
1080;Actor_19;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-19.wav;74310;3.3700680272108845
1081;Actor_19;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-19.wav;71367;3.2365986394557824
1082;Actor_19;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-19.wav;73574;3.336689342403628
1083;Actor_19;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-19.wav;72838;3.3033106575963718
1084;Actor_19;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-19.wav;80931;3.670340136054422
1085;Actor_19;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-19.wav;80931;3.670340136054422
1086;Actor_19;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-19.wav;73574;3.336689342403628
1087;Actor_19;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-19.wav;76517;3.47015873015873
1088;Actor_19;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-19.wav;98589;4.471156462585034
1089;Actor_19;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-19.wav;89025;4.037414965986395
1090;Actor_19;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-19.wav;101532;4.6046258503401365
1091;Actor_19;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-19.wav;94910;4.304308390022676
1092;Actor_19;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-19.wav;80195;3.6369614512471657
1093;Actor_19;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-19.wav;81667;3.703718820861678
1094;Actor_19;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-19.wav;72103;3.2699773242630386
1095;Actor_19;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-19.wav;72839;3.3033560090702947
1096;Actor_19;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-19.wav;83139;3.7704761904761903
1097;Actor_19;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-19.wav;83874;3.803809523809524
1098;Actor_19;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-19.wav;97117;4.404399092970522
1099;Actor_19;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-19.wav;88289;4.004036281179138
1100;Actor_19;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-19.wav;75781;3.436780045351474
1101;Actor_19;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-19.wav;80931;3.670340136054422
1102;Actor_19;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-19.wav;69895;3.1698412698412697
1103;Actor_19;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-19.wav;80931;3.670340136054422
1104;Actor_19;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-19.wav;88289;4.004036281179138
1105;Actor_19;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-19.wav;81667;3.703718820861678
1106;Actor_19;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-19.wav;75046;3.4034467120181406
1107;Actor_19;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-19.wav;82403;3.737097505668934
1108;Actor_19;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-19.wav;83139;3.7704761904761903
1109;Actor_19;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-19.wav;81667;3.703718820861678
1110;Actor_19;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-19.wav;72839;3.3033560090702947
1111;Actor_19;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-19.wav;78724;3.570249433106576
1112;Actor_19;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-19.wav;87553;3.970657596371882
1113;Actor_19;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-19.wav;105946;4.8048072562358275
1114;Actor_19;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-19.wav;95646;4.337687074829932
1115;Actor_19;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-19.wav;90496;4.104126984126984
1116;Actor_19;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-19.wav;81667;3.703718820861678
1117;Actor_19;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-19.wav;77253;3.5035374149659866
1118;Actor_19;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-19.wav;83139;3.7704761904761903
1119;Actor_19;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-19.wav;77989;3.5369160997732427
1120;Actor_19;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-19.wav;84610;3.83718820861678
1121;Actor_19;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-19.wav;96382;4.3710657596371885
1122;Actor_19;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-19.wav;78724;3.570249433106576
1123;Actor_19;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-19.wav;89024;4.037369614512472
1124;Actor_19;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-19.wav;94911;4.304353741496598
1125;Actor_19;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-19.wav;106682;4.838185941043084
1126;Actor_19;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-19.wav;91967;4.170839002267574
1127;Actor_19;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-19.wav;86817;3.937278911564626
1128;Actor_19;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-19.wav;105947;4.80485260770975
1129;Actor_19;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-19.wav;116247;5.2719727891156465
1130;Actor_19;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-19.wav;108153;4.904897959183674
1131;Actor_19;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-19.wav;108889;4.93827664399093
1132;Actor_19;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-19.wav;82403;3.737097505668934
